DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
11/15/2017 10:40,17.28,78.0,0.082,394.4,124.8,30892.30769,24355.78512,12427.95181
2/1/2017 23:20,9.32,61.92,4.919,0.07,0.115,34529.49153,20684.49848,20793.88945
2/10/2017 9:20,11.47,87.5,4.918,29.03,29.29,22271.18644,18215.19757,12585.16583
11/20/2017 0:00,14.29,70.4,0.081,0.066,0.107,26276.92308,21004.95868,12127.22892
5/18/2017 0:10,17.2,86.2,4.917,0.062,0.141,29926.81967,18910.21672,18201.1336
11/9/2017 22:20,15.71,88.0,0.072,0.066,0.115,33470.76923,27688.01653,17216.38554
4/2/2017 11:00,15.15,89.0,0.073,167.6,150.6,29426.22174,17274.13442,17873.45455
4/18/2017 14:00,22.65,38.24,0.087,855.0,85.7,34969.21421,20529.53157,18368.0
9/21/2017 5:00,20.53,64.39,4.925,0.069,0.144,27232.56637,15926.81913,12302.51277
9/18/2017 16:00,22.88,84.0,4.917,247.6,193.5,34916.81416,21805.82121,13896.95608
2/14/2017 16:30,15.95,59.36,0.082,132.0,126.2,28549.83051,22635.86626,15612.78392
12/9/2017 21:00,11.25,73.2,0.081,0.07,0.141,37438.78327,31732.43326,15932.77311
10/9/2017 12:30,23.57,60.73,0.073,327.7,213.3,37370.67834,22963.07054,13498.35866
5/18/2017 2:20,17.73,86.1,4.916,0.055,0.17,25255.86885,15718.88545,15321.1336
8/23/2017 12:50,25.94,48.12,4.904,699.3,118.6,40588.50166,27188.17318,25549.84326
11/22/2017 16:40,15.48,49.48,4.921,49.68,50.2,31790.76923,24355.78512,11323.37349
6/22/2017 1:20,20.5,59.97,4.922,0.077,0.096,41248.21192,25031.60083,25745.72308
4/11/2017 0:50,15.14,87.7,0.071,0.07,0.115,26251.71152,14663.95112,17314.90909
11/18/2017 3:10,13.94,88.0,0.071,0.059,0.115,21772.30769,15619.83471,12688.19277
9/1/2017 13:50,28.54,43.18,4.933,798.0,85.0,28041.76991,15784.61538,14055.81205
12/28/2017 10:40,13.2,72.9,0.089,319.4,42.46,31403.80228,24894.75299,9283.073229
7/29/2017 16:00,33.46,31.38,4.908,703.0,35.96,40039.33555,26627.8481,27793.80753
1/15/2017 5:50,10.61,88.1,0.085,0.07,0.163,16921.51899,17401.82371,14666.0241
1/8/2017 2:50,14.31,72.7,0.092,0.048,0.126,21593.92405,13477.20365,14538.79518
8/17/2017 18:50,27.48,50.51,0.067,132.9,142.6,41291.72031,27739.38754,31520.50157
1/22/2017 8:10,12.26,66.21,0.082,0.641,0.642,21757.97468,10139.81763,11080.48193
12/1/2017 12:50,19.02,59.91,0.084,503.6,61.95,28088.21293,21661.85947,9242.737095
3/7/2017 17:50,17.04,54.14,0.075,143.7,155.1,31459.40426,21439.02439,16025.80645
5/16/2017 6:50,18.12,78.7,4.919,30.83,26.18,24727.08197,15934.36533,11595.78947
8/24/2017 17:30,26.61,51.75,4.904,373.3,49.38,37571.05438,24466.31468,23304.82759
10/18/2017 22:10,18.09,91.9,0.081,0.073,0.119,36708.97155,23146.05809,16760.6079
2/17/2017 18:50,10.88,83.3,0.073,7.06,7.07,43200.0,25798.17629,24753.52764
11/23/2017 0:30,8.58,80.8,4.917,0.051,0.156,25212.30769,20633.05785,11225.06024
2/24/2017 18:00,13.98,53.37,0.085,113.9,130.3,35090.84746,20972.64438,18599.8794
8/23/2017 5:00,20.9,59.92,4.918,0.102,0.093,27904.99445,17988.59556,17021.19122
1/4/2017 17:10,17.24,61.83,0.074,112.0,138.9,33277.97468,22121.58055,18795.18072
12/30/2017 19:20,9.5,62.22,0.078,0.059,0.111,37682.12928,32575.6367,16941.17647
5/10/2017 12:00,22.77,58.46,4.922,873.0,61.42,36687.7377,23498.45201,17588.98785
5/3/2017 8:00,19.04,55.62,0.079,91.1,77.6,22561.57377,17951.70279,12312.87449
7/18/2017 2:40,23.21,58.13,4.92,0.11,0.082,29858.87043,19902.53165,25082.51046
3/11/2017 19:30,16.55,70.2,2.54,0.831,0.749,43371.57447,24043.90244,26239.35484
3/3/2017 6:30,12.81,86.9,4.913,0.022,0.119,21986.04255,13657.31707,12890.32258
1/27/2017 8:40,7.06,84.6,0.082,38.78,24.04,26017.21519,16883.89058,12011.56627
3/13/2017 3:20,9.82,85.4,0.089,0.033,0.156,22745.87234,13243.90244,14591.6129
1/28/2017 6:20,11.63,55.49,0.084,0.055,0.096,23848.10127,14947.11246,14932.04819
8/27/2017 0:40,23.37,87.7,4.92,0.069,0.115,33530.74362,21907.91975,23304.82759
2/8/2017 20:50,9.23,86.6,4.918,0.062,0.152,41656.27119,24849.84802,25297.68844
1/11/2017 22:10,13.2,68.09,0.085,0.026,0.104,39116.96203,24164.13374,23803.37349
3/27/2017 16:30,24.86,54.21,0.082,512.9,559.8,32084.42553,19628.04878,15392.90323
2/20/2017 23:50,9.16,87.1,0.081,0.04,0.122,28861.01695,18306.38298,18073.08543
6/18/2017 0:30,20.31,86.9,0.065,0.062,0.1,40599.7351,23257.79626,25899.32308
7/28/2017 14:20,35.86,29.38,4.911,819.0,98.6,41557.47508,29969.62025,32891.04603
4/9/2017 5:00,14.29,89.5,0.068,0.062,0.159,23635.22067,12273.72709,15581.09091
10/8/2017 1:50,15.6,66.96,4.923,0.069,0.107,27716.06127,15568.87967,13708.44985
5/5/2017 7:10,14.88,67.63,4.918,136.0,125.8,24601.18033,16833.43653,11164.37247
12/13/2017 9:20,13.21,56.21,0.085,48.73,46.63,27412.92776,21529.30347,7612.004802
8/7/2017 3:10,26.89,68.82,4.905,0.121,0.1,29611.89789,21987.75079,20506.0815
4/12/2017 4:20,15.16,89.2,0.069,0.055,0.1,25774.29494,13930.75356,16581.81818
12/29/2017 16:10,14.24,43.42,0.08,261.7,168.6,30320.91255,25089.90488,9242.737095
8/4/2017 4:50,24.17,57.55,4.903,0.091,0.122,27527.81354,20565.99789,19771.78683
3/13/2017 12:00,16.52,65.55,0.084,694.9,110.0,34694.80851,21300.0,16467.09677
12/7/2017 17:30,14.74,62.06,0.09,53.31,69.65,39555.89354,33580.85302,15759.90396
9/22/2017 7:30,21.71,46.52,4.92,24.42,20.03,24186.90265,14115.59252,8748.845761
7/8/2017 17:20,28.69,63.1,4.908,468.8,97.3,35357.34219,22659.49367,26552.63598
7/18/2017 22:40,27.39,36.75,4.921,0.099,0.126,45384.71761,29483.5443,39380.08368
4/6/2017 20:50,13.6,83.8,0.073,0.07,0.145,43785.92034,23367.00611,29288.72727
7/11/2017 21:50,26.02,68.13,4.914,0.091,0.096,47260.06645,30770.88608,38651.04603
12/6/2017 23:30,8.06,77.9,0.082,0.073,0.134,28422.81369,24055.23167,12677.07083
6/5/2017 21:40,20.95,85.9,0.069,0.062,0.085,43842.11921,26738.04574,26880.0
3/6/2017 6:50,11.96,79.3,0.08,0.022,0.167,22629.44681,13404.87805,10521.29032
9/2/2017 0:20,21.44,60.52,4.923,0.091,0.07,31501.59292,18681.08108,17009.35649
3/18/2017 17:10,11.87,87.9,0.088,144.8,132.4,31042.7234,17795.12195,16130.32258
9/27/2017 2:00,21.01,78.0,4.916,0.069,0.093,28175.57522,16166.32017,13220.34729
8/22/2017 1:40,22.94,59.29,4.919,0.091,0.078,30602.79689,20018.58501,21679.74922
4/27/2017 9:20,15.72,65.37,0.086,400.3,109.3,31162.28202,18667.20978,15098.18182
3/3/2017 5:50,13.4,85.3,4.912,0.026,0.137,23799.82979,14685.36585,14521.93548
12/27/2017 6:30,14.5,62.38,0.081,0.051,0.111,22862.35741,19397.36115,9548.139256
12/18/2017 20:00,15.0,78.7,0.085,0.062,0.119,39744.48669,33566.12458,15437.21489
9/1/2017 16:30,27.33,43.88,4.928,510.0,60.3,27595.75221,15137.21414,15108.96834
10/2/2017 20:40,24.2,49.85,4.92,0.11,0.089,46098.90591,26477.17842,19450.94225
9/11/2017 7:50,20.74,79.8,0.351,49.4,30.01,27321.76991,18613.72141,9666.680286
4/30/2017 2:30,15.02,80.2,0.081,0.033,0.126,23188.80517,13908.75764,15232.0
4/7/2017 20:40,14.26,82.5,0.067,0.059,0.2,43829.32185,22472.50509,29184.0
2/5/2017 1:40,8.21,51.25,0.092,0.059,0.07,24046.77966,14148.32827,15734.35176
10/21/2017 10:50,21.05,80.3,4.918,506.8,71.2,35341.4442,22776.34855,11648.38906
7/30/2017 5:20,22.86,65.69,4.903,0.08,0.148,25049.30233,15516.4557,17267.94979
10/2/2017 19:10,24.44,53.98,4.923,0.351,0.333,47441.22538,26772.19917,19923.64742
3/6/2017 0:00,13.08,69.13,0.074,0.029,0.141,29994.89362,17850.0,17843.22581
5/30/2017 0:40,20.12,75.1,4.926,0.106,0.07,35227.27869,22097.83282,21693.27935
9/9/2017 20:00,24.85,63.62,0.264,0.095,0.074,45328.14159,26614.55301,22145.69969
3/28/2017 3:00,14.79,82.7,0.083,0.048,0.171,22574.29787,12021.95122,14411.6129
11/22/2017 13:10,14.73,55.89,4.926,247.2,218.8,32246.15385,24872.72727,10837.59036
6/7/2017 8:30,20.48,85.2,0.07,153.0,123.7,25888.21192,17199.1684,11880.36923
8/14/2017 12:20,26.98,40.29,4.909,835.0,52.67,39853.31853,27070.32735,26254.04389
8/10/2017 4:20,27.02,53.92,4.902,0.113,0.089,28333.31853,20942.34424,20776.9279
2/4/2017 9:40,10.21,79.3,0.085,42.32,43.12,28018.98305,16468.08511,14130.81407
9/26/2017 18:40,22.67,66.46,4.92,34.16,34.2,47653.80531,28309.77131,20757.1808
9/19/2017 15:20,23.83,78.3,4.922,213.5,176.7,36420.53097,22479.41788,13885.18897
7/5/2017 18:00,26.89,73.9,4.92,366.8,343.0,36709.63455,23400.0,26209.20502
12/23/2017 19:50,12.51,84.5,0.072,0.029,0.122,38953.61217,32483.58392,16405.28211
12/5/2017 8:10,8.25,87.0,4.915,5.036,4.881,24334.60076,19290.57993,7127.971188
4/2/2017 14:50,15.83,83.3,0.072,266.7,240.8,29252.61572,15756.41548,18362.18182
8/12/2017 23:10,23.76,56.32,4.901,0.121,0.093,41553.82908,29252.37592,33055.29781
10/9/2017 16:40,22.64,68.4,0.067,129.6,114.6,33942.407,21540.24896,12938.1155
7/13/2017 19:00,27.33,70.7,4.91,174.6,167.7,38967.70764,25591.13924,31119.66527
5/27/2017 14:00,21.83,70.1,4.924,734.0,203.1,35441.31148,21692.87926,18341.05263
11/9/2017 4:20,19.46,85.0,0.069,0.044,0.148,21901.53846,17222.72727,11658.79518
5/16/2017 11:10,20.24,68.5,4.924,825.0,380.2,35756.06557,23078.63777,17361.61943
10/28/2017 2:10,14.38,84.5,4.915,0.048,0.137,23708.00875,17992.53112,10557.08207
8/7/2017 22:20,26.82,85.0,4.914,0.102,0.1,47345.79356,33186.90602,36774.92163
11/8/2017 6:30,18.93,81.3,0.068,0.051,0.148,20547.69231,16393.38843,8084.819277
10/12/2017 0:40,18.82,79.1,0.073,0.051,0.174,28844.11379,17073.85892,13463.34347
1/13/2017 1:50,14.89,85.5,0.073,0.026,0.141,23787.34177,14348.93617,15192.28916
8/9/2017 3:20,25.58,89.5,4.909,0.073,0.163,30014.65039,20911.93242,20969.52978
11/18/2017 20:30,14.43,86.1,4.927,0.084,0.082,35784.61538,28428.09917,17499.75904
10/26/2017 13:10,20.89,72.7,0.082,477.8,168.0,33684.02626,26596.6805,11239.87842
2/23/2017 22:10,14.36,69.43,0.082,0.018,0.197,40112.54237,24568.99696,23844.66332
2/26/2017 23:10,13.59,69.06,0.082,0.022,0.148,34413.55932,20669.90881,21297.52764
6/3/2017 9:20,21.34,74.0,0.068,552.7,536.3,28863.57616,15900.6237,13215.50769
3/13/2017 5:20,9.06,87.6,0.084,0.048,0.156,24192.0,14008.53659,15450.96774
6/5/2017 22:50,21.04,86.4,0.067,0.059,0.13,43219.07285,26637.00624,25928.86154
8/2/2017 7:10,25.07,93.3,4.912,6.614,5.035,27182.59711,17555.22703,17719.37304
4/26/2017 8:30,17.31,65.0,0.081,383.5,359.0,27528.95587,18410.59063,14306.90909
6/10/2017 18:30,22.23,58.02,0.083,72.7,62.86,40612.45033,21742.20374,21911.63077
9/13/2017 17:30,26.2,51.18,0.293,299.9,329.2,36554.33628,22760.08316,15256.0572
9/20/2017 3:00,21.1,91.2,4.911,0.058,0.141,26034.69027,15601.2474,12584.92339
8/28/2017 6:40,24.32,91.3,4.916,0.515,0.37,24702.15316,14605.27983,12507.08464
9/29/2017 23:00,18.58,80.0,4.921,0.088,0.07,35821.59292,21607.48441,16250.37794
7/3/2017 14:40,26.47,70.8,4.926,698.8,348.7,37175.28239,24862.02532,25070.46025
12/18/2017 9:10,8.4,93.8,0.083,51.89,49.54,26542.96578,21289.96625,7669.627851
7/9/2017 17:30,30.13,52.03,4.908,457.7,81.5,32876.01329,20616.4557,27438.32636
1/24/2017 19:30,9.56,54.99,0.078,0.044,0.122,43728.60759,26720.97264,25613.49398
2/6/2017 10:40,11.05,51.89,0.084,403.8,116.2,31582.37288,19364.13374,14796.54271
9/2/2017 21:20,20.33,59.05,4.926,0.058,0.115,43423.00885,22097.7131,24605.02554
12/8/2017 21:30,11.26,72.8,0.081,0.055,0.13,36325.47529,31872.35348,15800.2401
11/5/2017 22:10,19.41,74.4,0.068,0.048,0.122,33895.38462,27107.85124,15516.14458
2/10/2017 20:40,10.71,80.4,4.919,0.044,0.145,42138.30508,25324.01216,25650.81407
11/25/2017 10:00,18.35,50.92,0.081,284.4,32.33,28240.0,23061.57025,9108.433735
10/27/2017 1:50,18.07,69.55,0.085,0.051,0.115,23317.28665,17929.04564,11339.08815
6/25/2017 17:30,24.27,67.14,4.916,478.0,164.0,36912.31788,21353.01455,24239.26154
4/26/2017 22:50,15.55,67.83,0.081,0.037,0.093,35477.63186,19737.67821,22818.90909
4/8/2017 1:40,13.74,88.5,0.069,0.077,0.174,24906.2648,12589.00204,17250.90909
5/15/2017 23:20,18.13,86.5,4.918,0.062,0.126,33792.0,21365.94427,20544.77733
6/29/2017 2:50,22.37,83.3,4.917,0.077,0.122,28564.76821,17782.95218,21007.75385
5/14/2017 9:40,21.41,52.2,4.919,637.4,636.7,28353.04918,17112.0743,15595.1417
3/10/2017 1:20,11.27,90.8,0.076,0.044,0.089,25282.7234,15219.5122,15648.3871
11/8/2017 13:50,22.39,57.27,0.072,469.1,145.1,31095.38462,25043.80165,17158.55422
9/4/2017 10:20,22.54,56.26,0.21,623.8,130.2,32482.83186,18583.78378,14420.59244
2/22/2017 4:10,12.87,72.6,0.082,0.048,0.156,23113.22034,11533.1307,13245.10553
11/7/2017 12:30,20.77,71.7,0.073,400.4,334.3,32258.46154,23928.09917,11757.10843
8/26/2017 4:20,21.96,87.4,4.926,0.077,0.13,29484.03996,18117.84583,17514.73354
6/12/2017 10:30,20.64,49.98,0.082,215.2,176.5,32500.13245,18351.76715,15289.10769
1/22/2017 5:50,11.98,69.42,0.084,0.102,0.096,22444.55696,13670.51672,14908.91566
5/2/2017 8:30,18.44,66.32,0.082,443.8,417.0,28806.29508,19211.14551,13024.12955
10/25/2017 23:20,20.66,68.97,0.082,0.051,0.096,28610.94092,22884.6473,13696.77812
11/20/2017 14:50,20.89,50.87,0.084,76.3,69.37,31156.92308,26062.80992,11080.48193
2/16/2017 14:30,14.51,71.2,0.08,616.0,597.6,33113.89831,23255.92705,17494.19095
1/24/2017 20:10,8.9,51.69,0.08,0.091,0.093,43935.18987,26451.06383,25526.74699
7/30/2017 9:00,24.86,67.73,4.903,344.2,123.9,30630.69767,20722.78481,23618.41004
1/29/2017 2:00,11.31,74.7,4.912,0.055,0.178,23501.77215,13940.42553,15863.13253
8/21/2017 4:00,24.01,82.0,4.919,0.051,0.141,29004.5727,18714.67793,20482.00627
4/5/2017 6:00,15.38,89.6,0.068,0.04,0.148,22804.39182,13259.8778,12840.72727
11/24/2017 13:50,17.31,40.14,4.92,486.6,31.9,29729.23077,25017.7686,9756.144578
11/15/2017 23:30,15.42,78.9,0.082,0.048,0.07,30387.69231,22083.47107,15180.72289
7/1/2017 15:00,30.84,42.76,4.922,789.0,96.3,34451.56146,23115.18987,26022.42678
5/12/2017 10:20,18.96,84.7,0.07,477.1,378.1,33653.5082,22294.73684,15705.91093
3/27/2017 8:30,12.32,85.6,0.091,234.3,233.5,27917.61702,17517.07317,12106.45161
11/4/2017 4:20,14.15,87.8,0.082,0.066,0.148,22116.92308,17951.65289,10669.87952
6/7/2017 0:10,20.34,89.2,0.067,0.051,0.156,39455.36424,24825.77963,24008.86154
12/5/2017 2:40,9.84,84.7,0.084,0.088,0.115,21755.13308,16989.26051,9945.738295
1/21/2017 2:50,9.25,75.2,0.086,0.055,0.141,22979.24051,14130.09119,15134.45783
9/2/2017 6:50,20.66,52.75,4.923,4.94,3.738,20688.84956,11612.05821,10272.68641
4/9/2017 18:50,15.66,81.9,0.071,72.2,70.2,37275.69429,18260.28513,25908.36364
2/24/2017 1:20,15.69,57.58,0.081,0.088,0.1,25498.98305,15359.27052,15543.31658
10/26/2017 9:50,21.13,59.87,0.084,38.27,34.09,31648.49015,25005.80913,9092.279635
3/3/2017 22:10,16.79,82.0,4.91,0.026,0.152,38616.51064,22810.97561,23376.77419
3/30/2017 23:00,18.14,71.8,0.078,0.037,0.078,33089.3617,19968.29268,20241.29032
4/5/2017 10:30,15.88,82.5,0.072,96.3,90.4,33890.37675,18315.27495,17978.18182
6/10/2017 20:00,21.49,59.88,0.081,21.16,19.17,44910.19868,24653.63825,27736.61538
6/11/2017 20:00,22.11,54.01,0.081,44.8,38.74,42875.76159,25375.88358,28268.30769
7/30/2017 20:50,24.79,61.85,4.91,0.11,0.141,48631.49502,32806.32911,41585.27197
9/3/2017 20:20,21.0,61.35,0.197,0.095,0.033,41536.99115,24462.78586,22828.19203
12/18/2017 18:50,15.45,79.0,0.085,0.051,0.108,40760.45627,34405.6459,15725.33013
7/10/2017 11:30,32.52,23.98,4.916,824.0,63.58,39631.09635,26874.68354,27462.42678
8/19/2017 0:10,24.0,72.1,0.061,0.088,0.1,37564.66149,25747.41288,29889.40439
9/21/2017 10:10,26.52,47.72,4.921,518.8,62.09,31756.46018,21910.60291,12943.82022
1/7/2017 18:20,13.86,72.0,0.075,4.041,4.102,41662.78481,26130.09119,25758.07229
4/14/2017 12:10,19.6,66.19,0.076,692.6,273.6,34225.18837,20577.18941,18600.72727
6/4/2017 5:40,20.05,83.7,0.066,0.095,0.152,21984.63576,10343.45114,11289.6
4/18/2017 7:50,12.31,72.6,0.084,186.0,177.5,26908.93434,16991.85336,13160.72727
11/6/2017 5:10,18.83,79.9,0.068,0.062,0.122,22480.0,16452.89256,10993.73494
12/24/2017 22:10,11.23,83.1,0.082,0.037,0.152,34926.23574,28297.02363,14555.58223
8/6/2017 15:10,29.42,68.36,4.906,710.0,161.4,37916.27081,25097.36008,27108.71473
1/5/2017 7:20,6.344,77.0,0.086,0.051,0.1,24328.10127,16209.11854,12948.43373
5/4/2017 8:20,17.85,82.5,0.081,60.93,51.29,27509.5082,18995.66563,13088.25911
1/25/2017 23:30,9.27,70.7,0.086,0.066,0.111,32251.13924,20706.38298,19685.78313
3/11/2017 2:40,11.98,72.7,4.916,0.037,0.13,23468.93617,12815.85366,14841.29032
10/9/2017 12:00,23.35,62.13,0.075,617.6,134.0,36809.80306,22750.20747,13416.65653
5/29/2017 1:30,22.09,59.54,0.081,0.095,0.111,34295.60656,21109.59752,21028.66397
7/27/2017 7:40,24.27,46.15,4.908,176.4,154.3,30050.23256,21356.96203,22015.73222
10/11/2017 12:50,26.37,42.38,0.08,215.0,151.7,36954.74836,22212.44813,13947.72036
2/7/2017 15:00,9.86,74.4,0.089,86.0,86.4,33351.86441,20545.89666,16116.42211
11/25/2017 21:30,15.58,67.45,4.923,0.069,0.067,35809.23077,29532.64463,15591.3253
12/30/2017 3:20,11.56,52.9,0.077,0.077,0.111,20574.90494,17206.50506,9559.663866
10/4/2017 22:30,24.25,61.95,4.919,0.073,0.115,36954.74836,22298.34025,16433.79939
7/30/2017 20:40,24.88,61.49,4.91,0.468,0.308,48746.31229,33091.13924,42115.48117
5/17/2017 23:20,17.63,84.3,4.92,0.08,0.089,34144.52459,21183.90093,21209.39271
6/23/2017 11:50,26.87,40.56,4.924,880.0,46.76,35907.81457,22606.65281,17551.75385
10/17/2017 11:50,21.83,89.4,0.092,200.0,170.7,39538.5558,22843.56846,12115.25836
12/20/2017 6:40,14.8,70.3,0.076,0.022,0.152,23349.04943,18741.94538,8608.883553
4/22/2017 6:20,14.44,89.4,0.075,0.194,0.178,21954.96233,11767.82077,11450.18182
12/29/2017 14:10,14.19,44.13,0.078,470.3,38.3,31111.78707,26172.44554,9772.869148
10/4/2017 9:30,26.06,48.32,4.922,338.3,179.6,33394.13567,21021.16183,11018.1155
7/31/2017 8:10,21.41,68.33,4.906,301.9,236.1,32314.68439,23145.56962,21841.00418
6/7/2017 1:30,19.96,89.3,0.065,0.022,0.208,37967.68212,23796.6736,23542.15385
1/15/2017 2:00,10.62,86.8,0.081,0.062,0.13,17924.05063,17927.05167,14874.21687
3/29/2017 2:40,16.33,55.72,4.924,0.037,0.13,23150.29787,13642.68293,14051.6129
12/11/2017 19:40,12.8,83.0,0.075,0.051,0.122,39385.55133,33091.13225,15794.47779
1/2/2017 14:40,15.57,56.53,0.076,427.9,42.14,28635.94937,20053.49544,18199.51807
8/9/2017 12:50,30.33,65.39,4.906,670.3,238.5,41886.25971,31620.69694,29347.7116
4/1/2017 11:50,16.45,81.6,0.068,213.0,190.3,36469.66631,17061.50713,18356.36364
8/23/2017 8:40,21.94,56.29,4.917,337.1,34.81,32258.55716,21504.96304,19567.14734
6/14/2017 19:50,21.46,50.68,0.081,73.6,82.8,44872.05298,27029.93763,27187.2
1/27/2017 3:10,8.24,86.4,0.089,0.059,0.141,22152.91139,14272.34043,14492.53012
3/18/2017 10:30,11.97,81.4,0.086,243.6,215.7,32525.61702,19243.90244,15706.45161
10/30/2017 18:30,20.67,76.4,0.071,0.282,0.311,41240.08753,33382.15768,17315.0152
5/2/2017 8:50,19.47,60.79,0.082,304.1,260.9,29612.06557,19526.93498,13782.02429
10/23/2017 4:00,18.72,81.0,4.917,0.066,0.1,24880.17505,15680.91286,11403.28267
2/20/2017 13:20,12.76,83.8,0.07,150.7,147.0,38166.10169,23296.04863,18449.36683
4/18/2017 1:20,13.16,70.2,0.084,0.033,0.13,25569.68784,14062.72912,16680.72727
8/19/2017 13:40,27.6,68.69,4.921,821.0,82.2,40767.50277,26800.42239,27433.73041
11/25/2017 23:10,14.54,67.69,4.919,0.066,0.063,31070.76923,24906.19835,13549.87952
9/23/2017 7:20,17.42,71.5,4.923,8.8,7.38,25894.51327,14512.26611,10090.29622
6/2/2017 4:00,20.12,83.9,0.07,0.055,0.145,29130.59603,18000.0,16429.29231
4/18/2017 6:20,10.65,78.5,0.079,0.121,0.256,24267.64263,13773.11609,11921.45455
1/18/2017 10:40,13.56,50.78,0.081,88.4,90.2,35021.77215,22329.48328,16823.13253
2/3/2017 16:40,14.23,63.89,0.079,63.11,65.19,31344.40678,18933.7386,14721.28643
2/11/2017 15:20,14.35,65.58,0.087,303.1,279.9,32918.64407,19809.11854,16990.55276
5/23/2017 3:10,15.54,85.6,0.069,0.059,0.163,26099.40984,15863.77709,15210.36437
10/26/2017 7:30,20.51,61.11,0.083,4.179,3.65,25188.97155,20072.61411,8829.665653
9/5/2017 11:20,25.79,43.11,0.29,702.0,122.3,36044.60177,19624.11642,15385.4954
4/19/2017 3:10,12.35,70.2,0.084,0.018,0.104,24044.43488,13575.15275,15674.18182
6/14/2017 4:00,19.1,60.62,0.08,0.073,0.111,29550.19868,18804.5738,18177.96923
12/21/2017 4:30,16.22,66.89,0.071,0.051,0.104,21499.61977,17026.08162,8966.146459
6/22/2017 19:50,25.4,38.09,4.916,90.0,96.0,45647.68212,27355.50936,28705.47692
10/21/2017 17:00,21.74,75.9,4.928,117.8,99.8,33299.60613,21906.22407,12844.74164
8/29/2017 16:10,27.21,76.6,4.927,424.8,243.4,36426.72586,22177.82471,17713.35423
12/7/2017 19:40,12.65,67.5,0.081,0.099,0.085,38813.68821,34037.4348,16434.09364
6/21/2017 1:00,21.35,76.4,0.076,0.062,0.115,41985.69536,23882.74428,25733.90769
12/29/2017 8:40,11.27,51.37,0.077,14.62,11.69,24942.96578,20594.04725,7635.054022
4/16/2017 3:10,12.58,86.1,0.084,0.037,0.126,23709.62325,12196.74134,16122.18182
12/12/2017 15:40,20.93,26.03,0.087,387.2,239.8,30193.15589,26209.26665,9646.098439
3/22/2017 22:30,14.43,77.5,0.079,0.11,0.163,37636.08511,22254.87805,22256.12903
2/16/2017 13:40,14.23,73.8,0.084,685.5,375.2,33614.23729,23336.17021,17829.94975
2/1/2017 17:40,13.18,44.64,4.914,129.2,160.9,35255.59322,21140.42553,19913.96985
9/18/2017 20:00,23.1,82.4,4.915,0.044,0.107,46666.19469,27827.02703,20068.8049
10/24/2017 2:20,19.18,80.3,4.92,0.077,0.148,25170.06565,16173.85892,11280.72948
4/5/2017 23:30,15.55,70.8,0.073,0.048,0.133,30616.66308,16841.54786,21434.18182
2/19/2017 23:30,13.89,64.03,0.075,0.051,0.134,31448.13559,19535.56231,19161.40704
5/5/2017 10:20,21.12,44.71,4.914,717.0,60.57,33628.32787,24508.97833,14411.65992
8/11/2017 1:40,27.85,34.84,4.907,0.102,0.044,31990.05549,23063.56917,24634.98433
12/11/2017 22:30,17.06,56.81,0.082,0.055,0.145,34062.35741,27976.67996,13806.48259
11/2/2017 14:20,22.51,47.6,0.085,201.2,169.1,32030.76923,26300.82645,10872.28916
5/8/2017 21:20,19.86,69.93,0.069,0.048,0.141,44732.85246,26518.88545,26164.8583
3/28/2017 3:40,14.55,83.3,0.083,0.029,0.152,22733.61702,12237.80488,13627.74194
3/8/2017 22:30,11.31,85.2,0.072,0.022,0.145,40883.74468,20692.68293,22923.87097
2/21/2017 18:10,15.24,60.76,0.082,60.42,68.17,40051.52542,25163.52584,23780.98492
9/19/2017 14:20,24.0,76.6,4.923,325.1,247.6,37490.97345,23890.22869,14261.73647
7/19/2017 18:00,33.71,32.34,4.911,362.8,79.4,39516.27907,25226.58228,32137.90795
7/10/2017 12:30,34.41,22.45,4.916,881.0,64.88,40498.60465,27094.93671,28998.82845
1/1/2017 17:00,15.44,59.07,0.076,165.8,201.7,29723.5443,17708.20669,17719.51807
7/27/2017 5:10,23.53,49.02,4.91,0.084,0.126,26191.09635,18262.02532,20925.18828
5/1/2017 0:20,19.23,61.15,0.079,0.073,0.122,28088.65574,17171.51703,18655.87045
8/8/2017 19:40,27.22,83.1,4.902,17.87,14.76,51085.63818,34977.40232,40927.89969
4/7/2017 10:10,13.21,89.4,4.923,61.86,55.99,35527.23358,17644.39919,17285.81818
1/12/2017 23:00,15.18,83.6,0.075,0.04,0.093,34553.92405,21384.80243,21235.66265
4/30/2017 7:00,12.5,83.7,4.923,84.6,80.8,19667.08288,11096.94501,10775.27273
8/21/2017 3:20,24.03,82.3,4.921,0.077,0.156,28985.39401,18707.07497,20704.70219
5/8/2017 12:00,22.86,51.25,0.071,883.0,52.58,35378.36066,23026.62539,17484.04858
9/16/2017 18:20,23.11,43.28,4.923,82.0,101.5,38497.69912,20436.17464,19074.48417
12/12/2017 8:10,18.09,50.97,0.081,1.244,1.139,23878.327,18848.7266,7346.938776
10/16/2017 15:30,20.89,84.5,0.068,44.97,40.53,34818.38074,22992.94606,12471.2462
10/31/2017 14:50,18.17,73.4,0.082,29.28,26.1,32203.06346,26551.86722,11549.17933
12/16/2017 9:50,11.95,78.8,0.088,211.0,31.76,27741.44487,21286.28414,8193.997599
